drug_set,condition_id_norm,label,missing_drug_ids,missing_disease_id,reason
"['CHEBI:16914', 'CHEBI:29385', 'DRUGBANK:DB11082']",UMLS:C0406326,1,['DRUGBANK:DB11082'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",HP:0020083,1,['CHEBI:34764'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",MONDO:0002137,1,['CHEBI:34764'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",MONDO:0003645,1,['CHEBI:34764'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",MONDO:0004980,1,['CHEBI:34764'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",MONDO:0005083,1,['CHEBI:34764'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",MONDO:0005480,1,['CHEBI:34764'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",MONDO:0006570,1,['CHEBI:34764'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",MONDO:0006608,1,['CHEBI:34764'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",MONDO:0007758,1,['CHEBI:34764'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",MONDO:0009848,1,['CHEBI:34764'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",MONDO:0015597,1,['CHEBI:34764'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",MONDO:0019558,1,['CHEBI:34764'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",UMLS:C0239816,1,['CHEBI:34764'],,missing_drug
"['CHEBI:16914', 'CHEBI:34764']",UMLS:C0263361,1,['CHEBI:34764'],UMLS:C0263361,missing_drug+missing_disease
"['CHEBI:16914', 'CHEBI:34764']",UMLS:C5441647,1,['CHEBI:34764'],UMLS:C5441647,missing_drug+missing_disease
"['CHEBI:16914', 'CHEBI:46859', 'CHEBI:78320']",MONDO:0001209,1,['CHEBI:78320'],,missing_drug
"['CHEBI:16914', 'CHEBI:78320']",MONDO:0007758,1,['CHEBI:78320'],,missing_drug
"['CHEBI:16914', 'CHEBI:78320']",UMLS:C0263631,1,['CHEBI:78320'],UMLS:C0263631,missing_drug+missing_disease
"['CHEBI:16914', 'CHEBI:78320']",UMLS:C0457978,1,['CHEBI:78320'],UMLS:C0457978,missing_drug+missing_disease
"['CHEBI:16914', 'CHEBI:9667']",UMLS:C0263361,1,[],UMLS:C0263361,missing_disease
"['CHEBI:16914', 'DRUGBANK:DB10651']",HP:0000155,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",HP:0002027,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",MONDO:0002508,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",NCIT:C78325,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",UMLS:C0235324,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB11082']",MONDO:0005083,1,['DRUGBANK:DB11082'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB11082', 'DRUGBANK:DB15840']",MONDO:0002406,1,['DRUGBANK:DB11082'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB11082', 'DRUGBANK:DB15840']",MONDO:0006608,1,['DRUGBANK:DB11082'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB11082', 'DRUGBANK:DB15840']",MONDO:0009848,1,['DRUGBANK:DB11082'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB11082', 'DRUGBANK:DB15840']",UMLS:C0406326,1,['DRUGBANK:DB11082'],,missing_drug
"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']",NCIT:C50579,1,[],NCIT:C50579,missing_disease
"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']",UMLS:C3662826,1,[],UMLS:C3662826,missing_disease
"['CHEBI:16914', 'UNII:RUU8G67GQM']",MONDO:0012511,0,['UNII:RUU8G67GQM'],,missing_drug
"['CHEBI:16914', 'UNII:RUU8G67GQM']",MONDO:0019289,0,['UNII:RUU8G67GQM'],,missing_drug
"['CHEBI:16914', 'UNII:RUU8G67GQM']",UMLS:C0332798,0,['UNII:RUU8G67GQM'],,missing_drug
"['CHEBI:17015', 'CHEBI:17154', 'CHEBI:18385', 'CHEBI:22652', 'CHEBI:27300', 'CHEBI:31608', 'CHEBI:4496', 'CHEBI:6746', 'DRUGBANK:DB11128', 'UNII:2URQ2N32W3']",MONDO:0008228,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17015', 'CHEBI:17154', 'CHEBI:18385', 'CHEBI:27300', 'CHEBI:27470', 'CHEBI:28869', 'CHEBI:31607', 'DRUGBANK:DB11128', 'UNII:2URQ2N32W3']",UMLS:C0271930,1,['CHEBI:18385'],UMLS:C0271930,missing_drug+missing_disease
"['CHEBI:17015', 'CHEBI:18385']",HP:0003326,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17015', 'CHEBI:18385']",HP:0100503,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17015', 'CHEBI:18385']",MONDO:0002122,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17015', 'CHEBI:18385']",MONDO:0006676,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17015', 'CHEBI:18385']",MONDO:0007020,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17015', 'CHEBI:18385']",UMLS:C0264802,1,['CHEBI:18385'],UMLS:C0264802,missing_drug+missing_disease
"['CHEBI:17015', 'CHEBI:18385']",UMLS:C1096296,1,['CHEBI:18385'],UMLS:C1096296,missing_drug+missing_disease
"['CHEBI:17015', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:17051', 'CHEBI:17606', 'CHEBI:18248', 'CHEBI:27363', 'CHEBI:27568', 'CHEBI:28073', 'CHEBI:28685', 'CHEBI:28694', 'CHEBI:29035']",MONDO:0035777,1,"['CHEBI:27568', 'CHEBI:29035']",,missing_drug
"['CHEBI:17076', 'CHEBI:17698']",UMLS:C0849784,1,['CHEBI:17698'],UMLS:C0849784,missing_drug+missing_disease
"['CHEBI:17154', 'CHEBI:17439', 'CHEBI:18385', 'CHEBI:27470']",MONDO:0000004,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17154', 'CHEBI:17439', 'CHEBI:18385', 'CHEBI:27470']",MONDO:0002280,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17154', 'CHEBI:17439', 'CHEBI:18385', 'CHEBI:27470']",MONDO:0002281,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17154', 'CHEBI:17439', 'CHEBI:18385', 'CHEBI:27470']",MONDO:0018542,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']",MONDO:0001860,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']",MONDO:0002280,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']",MONDO:0005154,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']",UMLS:C0815316,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']",UMLS:C0852222,1,['CHEBI:18385'],UMLS:C0852222,missing_drug+missing_disease
"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18405', 'CHEBI:45931']",UMLS:C1142144,1,[],UMLS:C1142144,missing_disease
"['CHEBI:17154', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:17234', 'CHEBI:17754', 'CHEBI:26710']",MONDO:0006684,1,['CHEBI:17234'],,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:29708', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:78320']",HP:0001944,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:78320']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:30769', 'CHEBI:32588', 'CHEBI:3312']",HP:0001944,1,"['CHEBI:17234', 'CHEBI:25107']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32029', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:33198']",MONDO:0000440,1,"['CHEBI:17234', 'CHEBI:25107']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32139', 'CHEBI:32588', 'CHEBI:3312']",MONDO:0002492,1,"['CHEBI:17234', 'CHEBI:25107']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32145', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:6650']",HP:0001986,1,"['CHEBI:17234', 'CHEBI:25107']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32145', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:6650']",UMLS:C1112600,1,"['CHEBI:17234', 'CHEBI:25107']",UMLS:C1112600,missing_drug+missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']",UMLS:C0235395,1,"['CHEBI:17234', 'CHEBI:25107']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']",UMLS:C0860006,1,"['CHEBI:17234', 'CHEBI:25107']",UMLS:C0860006,missing_drug+missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']",UMLS:C1112600,1,"['CHEBI:17234', 'CHEBI:25107']",UMLS:C1112600,missing_drug+missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:33198']",MONDO:0000440,1,"['CHEBI:17234', 'CHEBI:25107']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:33198']",UMLS:C0855232,1,"['CHEBI:17234', 'CHEBI:25107']",UMLS:C0855232,missing_drug+missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312']",HP:0001986,1,"['CHEBI:17234', 'CHEBI:25107']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312']",UMLS:C0235395,1,"['CHEBI:17234', 'CHEBI:25107']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312']",UMLS:C1112600,1,"['CHEBI:17234', 'CHEBI:25107']",UMLS:C1112600,missing_drug+missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:78320']",HP:0001944,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:78320']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:34683']",HP:0001986,1,"['CHEBI:17234', 'CHEBI:25107']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:34683']",UMLS:C0235395,1,"['CHEBI:17234', 'CHEBI:25107']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:78320']",HP:0001944,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:78320']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:63036', 'CHEBI:78320']",HP:0001944,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:78320']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:63036', 'CHEBI:78320']",MONDO:0006022,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:78320']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:63036', 'CHEBI:78320']",UMLS:C0006434,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:78320']",,missing_drug
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:63036', 'CHEBI:78320']",UMLS:C0947873,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:78320']",UMLS:C0947873,missing_drug+missing_disease
"['CHEBI:17234', 'CHEBI:26216']",MONDO:0002909,0,['CHEBI:17234'],,missing_drug
"['CHEBI:17234', 'CHEBI:26216', 'CHEBI:26710']",UMLS:C0851480,1,['CHEBI:17234'],UMLS:C0851480,missing_drug+missing_disease
"['CHEBI:17234', 'CHEBI:26216', 'CHEBI:26710']",UMLS:C1321013,1,['CHEBI:17234'],UMLS:C1321013,missing_drug+missing_disease
"['CHEBI:17234', 'CHEBI:26710']",HP:0001944,1,['CHEBI:17234'],,missing_drug
"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:29708', 'CHEBI:30769', 'CHEBI:32588']",HP:0001944,1,['CHEBI:17234'],,missing_drug
"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:29708', 'CHEBI:30769', 'CHEBI:64733']",HP:0001944,1,['CHEBI:17234'],,missing_drug
"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:29708', 'CHEBI:64733']",HP:0001944,1,['CHEBI:17234'],,missing_drug
"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:30769', 'CHEBI:30769', 'CHEBI:64733']",HP:0001944,1,['CHEBI:17234'],,missing_drug
"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:30769', 'CHEBI:32588']",HP:0001944,1,['CHEBI:17234'],,missing_drug
"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:32029', 'CHEBI:62964']",MONDO:0000440,1,['CHEBI:17234'],,missing_drug
"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:32029', 'CHEBI:62964', 'CHEBI:62964']",MONDO:0024306,1,['CHEBI:17234'],,missing_drug
"['CHEBI:17234', 'CHEBI:28787']",HP:0001681,1,['CHEBI:17234'],,missing_drug
"['CHEBI:17234', 'CHEBI:32588']",UMLS:C0947897,1,['CHEBI:17234'],UMLS:C0947897,missing_drug+missing_disease
"['CHEBI:17234', 'CHEBI:4670']",MONDO:0005009,1,['CHEBI:17234'],,missing_drug
"['CHEBI:17234', 'CHEBI:4670']",MONDO:0005252,1,['CHEBI:17234'],,missing_drug
"['CHEBI:172943', 'CHEBI:31536', 'CHEBI:90923']",UMLS:C0877599,1,[],UMLS:C0877599,missing_disease
"['CHEBI:17347', 'CHEBI:17347']",HP:0000823,1,"['CHEBI:17347', 'CHEBI:17347']",,missing_drug
"['CHEBI:17347', 'CHEBI:17347', 'CHEBI:17347', 'CHEBI:35002']",MONDO:0000050,1,"['CHEBI:17347', 'CHEBI:17347', 'CHEBI:17347']",,missing_drug
"['CHEBI:17347', 'CHEBI:17347', 'CHEBI:17347', 'CHEBI:35002']",MONDO:0005298,1,"['CHEBI:17347', 'CHEBI:17347', 'CHEBI:17347']",,missing_drug
"['CHEBI:17347', 'CHEBI:17347', 'CHEBI:17347', 'CHEBI:35002']",NCIT:C129259,1,"['CHEBI:17347', 'CHEBI:17347', 'CHEBI:17347']",,missing_drug
"['CHEBI:17439', 'CHEBI:18385', 'CHEBI:30314']",MONDO:0020696,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17439', 'CHEBI:18385', 'CHEBI:30314']",UMLS:C0271685,1,['CHEBI:18385'],,missing_drug
"['CHEBI:17439', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:175901', 'CHEBI:31355', 'UNII:2S9ZZM9Q9V']",UMLS:C0861873,1,[],UMLS:C0861873,missing_disease
"['CHEBI:17606', 'CHEBI:17824']",UMLS:C0851439,1,[],UMLS:C0851439,missing_disease
"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:29013', 'CHEBI:29013']",MONDO:0002406,1,"['CHEBI:17650', 'CHEBI:17650']",,missing_drug
"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:29013', 'CHEBI:29013']",MONDO:0043233,1,"['CHEBI:17650', 'CHEBI:17650']",,missing_drug
"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",HP:0100534,1,"['CHEBI:17650', 'CHEBI:17650']",HP:0100534,missing_drug+missing_disease
"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",MONDO:0001718,1,"['CHEBI:17650', 'CHEBI:17650']",,missing_drug
"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",MONDO:0003085,1,"['CHEBI:17650', 'CHEBI:17650']",,missing_drug
"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",MONDO:0004773,1,"['CHEBI:17650', 'CHEBI:17650']",,missing_drug
"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",MONDO:0005642,1,"['CHEBI:17650', 'CHEBI:17650']",,missing_drug
"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",MONDO:0006814,1,"['CHEBI:17650', 'CHEBI:17650']",,missing_drug
"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",UMLS:C4285790,1,"['CHEBI:17650', 'CHEBI:17650']",UMLS:C4285790,missing_drug+missing_disease
"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",UMLS:C4551678,1,"['CHEBI:17650', 'CHEBI:17650']",UMLS:C4551678,missing_drug+missing_disease
"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",UMLS:C5848914,1,"['CHEBI:17650', 'CHEBI:17650']",,missing_drug
"['CHEBI:17650', 'CHEBI:17698']",MONDO:0002137,1,"['CHEBI:17650', 'CHEBI:17698']",,missing_drug
"['CHEBI:17650', 'CHEBI:17698']",MONDO:0005113,1,"['CHEBI:17650', 'CHEBI:17698']",,missing_drug
"['CHEBI:17650', 'CHEBI:17698']",MONDO:0021201,1,"['CHEBI:17650', 'CHEBI:17698']",,missing_drug
"['CHEBI:17650', 'CHEBI:23765', 'CHEBI:27565', 'CHEBI:28077', 'CHEBI:3371', 'CHEBI:40009', 'CHEBI:40050', 'CHEBI:45285', 'CHEBI:45304', 'CHEBI:45367', 'CHEBI:4877', 'CHEBI:4885', 'CHEBI:5587', 'CHEBI:6030', 'CHEBI:72292']",MONDO:0006052,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:2453']",MONDO:0043653,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:247956']",HP:0012390,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:247956']",MONDO:0005538,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:247956']",UMLS:C0947872,1,['CHEBI:17650'],UMLS:C0947872,missing_drug+missing_disease
"['CHEBI:17650', 'CHEBI:247956', 'CHEBI:4853', 'CHEBI:7507']",HP:0012390,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:247956', 'CHEBI:4853', 'CHEBI:7507']",MONDO:0000754,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:247956', 'CHEBI:4853', 'CHEBI:7507']",MONDO:0004872,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:247956', 'CHEBI:4853', 'CHEBI:7507']",MONDO:0005538,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:247956', 'CHEBI:4853', 'CHEBI:7507']",UMLS:C0033775,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:247956', 'CHEBI:7507']",MONDO:0004872,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:28669', 'CHEBI:7507', 'CHEBI:8310']",MONDO:0002137,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:28669', 'CHEBI:7507', 'CHEBI:8310']",MONDO:0004768,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:28669', 'CHEBI:7507', 'CHEBI:8310']",UMLS:C4551678,1,['CHEBI:17650'],UMLS:C4551678,missing_drug+missing_disease
"['CHEBI:17650', 'CHEBI:31439']",HP:0000989,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:31439']",MONDO:0002406,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:31439']",UMLS:C0947839,1,['CHEBI:17650'],UMLS:C0947839,missing_drug+missing_disease
"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:80EHD8I43D']",MONDO:0004872,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",HP:0012390,1,"['CHEBI:17650', 'UNII:FGL8577C9S']",,missing_drug
"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",MONDO:0004872,1,"['CHEBI:17650', 'UNII:FGL8577C9S']",,missing_drug
"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",MONDO:0005538,1,"['CHEBI:17650', 'UNII:FGL8577C9S']",,missing_drug
"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",NCIT:C34887,1,"['CHEBI:17650', 'UNII:FGL8577C9S']",,missing_drug
"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",UMLS:C0033775,1,"['CHEBI:17650', 'UNII:FGL8577C9S']",,missing_drug
"['CHEBI:17650', 'CHEBI:3764']",MONDO:0001405,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:3764']",MONDO:0001461,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:3764']",MONDO:0005915,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:3764']",MONDO:0005984,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:3764']",UMLS:C0040938,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:3764']",UMLS:C0343863,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:37943', 'CHEBI:7507']",UMLS:C0521833,1,"['CHEBI:17650', 'CHEBI:37943']",,missing_drug
"['CHEBI:17650', 'CHEBI:37943', 'CHEBI:7507', 'CHEBI:94514']",UMLS:C0740437,1,"['CHEBI:17650', 'CHEBI:37943']",UMLS:C0740437,missing_drug+missing_disease
"['CHEBI:17650', 'CHEBI:37943', 'CHEBI:7507', 'CHEBI:94514']",UMLS:C1699099,1,"['CHEBI:17650', 'CHEBI:37943']",,missing_drug
"['CHEBI:17650', 'CHEBI:46859']",HP:0012390,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:46859']",MONDO:0019084,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:46859']",UMLS:C0033775,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:46859']",UMLS:C4286025,1,['CHEBI:17650'],UMLS:C4286025,missing_drug+missing_disease
"['CHEBI:17650', 'CHEBI:6456']",HP:0012390,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:6456']",UMLS:C0033775,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:6456']",UMLS:C0238634,1,['CHEBI:17650'],,missing_drug
"['CHEBI:17650', 'CHEBI:6456', 'CHEBI:7507', 'CHEBI:8310']",UMLS:C0521833,1,['CHEBI:17650'],,missing_drug
